Municipios,Año,Total,Provincia,Clasificación
Viator,2017,5686.0,Almería,3
Viator,2016,5699.0,Almería,3
Viator,2015,5698.0,Almería,3
Viator,2014,5605.0,Almería,3
Viator,2013,5600.0,Almería,3
Viator,2012,5492.0,Almería,3
Viator,2011,5313.0,Almería,3
Viator,2010,5043.0,Almería,3
Viator,2009,4860.0,Almería,3
Viator,2008,4689.0,Almería,3
Viator,2007,4448.0,Almería,3
Viator,2006,4288.0,Almería,3
Viator,2005,3950.0,Almería,3
Viator,2004,3872.0,Almería,3
Viator,2003,3793.0,Almería,3
Viator,2002,3617.0,Almería,3
Viator,2001,3634.0,Almería,3
Viator,2000,3567.0,Almería,3
Viator,1999,3493.0,Almería,3
Viator,1998,3385.0,Almería,3
Vícar,2019,26028.0,Almería,4
Vícar,2018,25405.0,Almería,4
Vícar,2017,25149.0,Almería,4
Vícar,2016,24957.0,Almería,4
Vícar,2015,24571.0,Almería,4
Vícar,2014,24384.0,Almería,4
Vícar,2013,24233.0,Almería,4
Vícar,2012,24042.0,Almería,4
Vícar,2011,23656.0,Almería,4
Vícar,2010,23410.0,Almería,4
Vícar,2009,22853.0,Almería,4
Vícar,2008,21515.0,Almería,4
Vícar,2007,20743.0,Almería,4
Vícar,2006,20220.0,Almería,4
Vícar,2005,19830.0,Almería,4
Vícar,2004,16935.0,Almería,4
Vícar,2003,16747.0,Almería,4
Vícar,2002,16464.0,Almería,4
Vícar,2001,16523.0,Almería,4
Vícar,2000,15940.0,Almería,4
Vícar,1999,15356.0,Almería,4
Vícar,1998,14973.0,Almería,4
Zurgena,2019,3005.0,Almería,3
Zurgena,2018,2893.0,Almería,3
Zurgena,2017,2877.0,Almería,3
Zurgena,2016,2939.0,Almería,3
Zurgena,2015,3030.0,Almería,3
Zurgena,2014,3129.0,Almería,3
Zurgena,2013,3201.0,Almería,3
Zurgena,2012,3184.0,Almería,3
Zurgena,2011,3133.0,Almería,3
Zurgena,2010,3060.0,Almería,3
Zurgena,2009,3066.0,Almería,3
Zurgena,2008,2986.0,Almería,3
Zurgena,2007,2713.0,Almería,3
Zurgena,2006,2461.0,Almería,3
Zurgena,2005,2288.0,Almería,3
Zurgena,2004,2253.0,Almería,3
Zurgena,2003,2184.0,Almería,3
Zurgena,2002,2140.0,Almería,3
Zurgena,2001,2099.0,Almería,3
Zurgena,2000,2079.0,Almería,3
Zurgena,1999,2079.0,Almería,3
Zurgena,1998,2081.0,Almería,3
Alcalá de los Gazules,2019,5219.0,Cádiz,3
Alcalá de los Gazules,2018,5242.0,Cádiz,3
Alcalá de los Gazules,2017,5258.0,Cádiz,3
Alcalá de los Gazules,2016,5316.0,Cádiz,3
Alcalá de los Gazules,2015,5326.0,Cádiz,3
Alcalá de los Gazules,2014,5377.0,Cádiz,3
Alcalá de los Gazules,2013,5439.0,Cádiz,3
Alcalá de los Gazules,2012,5500.0,Cádiz,3
Alcalá de los Gazules,2011,5549.0,Cádiz,3
Alcalá de los Gazules,2010,5592.0,Cádiz,3
Alcalá de los Gazules,2009,5619.0,Cádiz,3
Alcalá de los Gazules,2008,5660.0,Cádiz,3
Alcalá de los Gazules,2007,5673.0,Cádiz,3
Alcalá de los Gazules,2006,5650.0,Cádiz,3
Alcalá de los Gazules,2005,5633.0,Cádiz,3
Alcalá de los Gazules,2004,5590.0,Cádiz,3
Alcalá de los Gazules,2003,5491.0,Cádiz,3
Alcalá de los Gazules,2002,5565.0,Cádiz,3
Alcalá de los Gazules,2001,5596.0,Cádiz,3
Alcalá de los Gazules,2000,5563.0,Cádiz,3
Alcalá de los Gazules,1999,5575.0,Cádiz,3
Alcalá de los Gazules,1998,5578.0,Cádiz,3
Alcalá del Valle,2019,5046.0,Cádiz,3
Alcalá del Valle,2018,5123.0,Cádiz,3
Alcalá del Valle,2017,5150.0,Cádiz,3
Alcalá del Valle,2016,5174.0,Cádiz,3
Alcalá del Valle,2015,5224.0,Cádiz,3
Alcalá del Valle,2014,5221.0,Cádiz,3
Alcalá del Valle,2013,5261.0,Cádiz,3
Alcalá del Valle,2012,5262.0,Cádiz,3
Alcalá del Valle,2011,5294.0,Cádiz,3
Alcalá del Valle,2010,5319.0,Cádiz,3
Alcalá del Valle,2009,5300.0,Cádiz,3
Alcalá del Valle,2008,5363.0,Cádiz,3
Alcalá del Valle,2007,5372.0,Cádiz,3
Alcalá del Valle,2006,5382.0,Cádiz,3
Alcalá del Valle,2005,5355.0,Cádiz,3
Alcalá del Valle,2004,5325.0,Cádiz,3
Alcalá del Valle,2003,5329.0,Cádiz,3
Alcalá del Valle,2002,5278.0,Cádiz,3
Alcalá del Valle,2001,5292.0,Cádiz,3
Alcalá del Valle,2000,5271.0,Cádiz,3
Alcalá del Valle,1999,5274.0,Cádiz,3
Alcalá del Valle,1998,5277.0,Cádiz,3
Algar,2019,1413.0,Cádiz,2
Algar,2018,1413.0,Cádiz,2
Algar,2017,1433.0,Cádiz,2
Algar,2016,1429.0,Cádiz,2
Algar,2015,1448.0,Cádiz,2
Algar,2014,1482.0,Cádiz,2
Algar,2013,1478.0,Cádiz,2
Algar,2012,1467.0,Cádiz,2
Algar,2011,1505.0,Cádiz,2
Algar,2010,1538.0,Cádiz,2
Algar,2009,1544.0,Cádiz,2
Algar,2008,1564.0,Cádiz,2
Algar,2007,1588.0,Cádiz,2
Algar,2006,1613.0,Cádiz,2
Algar,2005,1644.0,Cádiz,2
Algar,2004,1643.0,Cádiz,2
Algar,2003,1640.0,Cádiz,2
Algar,2002,1714.0,Cádiz,2
Algar,2001,1755.0,Cádiz,2
Algar,2000,1778.0,Cádiz,2
Algar,1999,1803.0,Cádiz,2
Algar,1998,1833.0,Cádiz,2
Algeciras,2019,121957.0,Cádiz,5
Algeciras,2018,121414.0,Cádiz,5
Algeciras,2017,121133.0,Cádiz,5
Algeciras,2016,120601.0,Cádiz,5
Algeciras,2015,118920.0,Cádiz,5
Algeciras,2014,117974.0,Cádiz,5
Algeciras,2013,114277.0,Cádiz,5
Algeciras,2012,116917.0,Cádiz,5
Algeciras,2011,117810.0,Cádiz,5
Algeciras,2010,116417.0,Cádiz,5
Algeciras,2009,116209.0,Cádiz,5
Algeciras,2008,115333.0,Cádiz,5
Algeciras,2007,114012.0,Cádiz,5
Algeciras,2006,112937.0,Cádiz,5
Algeciras,2005,111283.0,Cádiz,5
Algeciras,2004,109665.0,Cádiz,5
Algeciras,2003,108779.0,Cádiz,5
Algeciras,2002,106710.0,Cádiz,5
Algeciras,2001,105066.0,Cádiz,5
Algeciras,2000,104087.0,Cádiz,5
Algeciras,1999,103106.0,Cádiz,5
Algeciras,1998,101972.0,Cádiz,5
Algodonales,2019,5550.0,Cádiz,3
Algodonales,2018,5590.0,Cádiz,3
Algodonales,2017,5630.0,Cádiz,3
Algodonales,2016,5650.0,Cádiz,3
Algodonales,2015,5649.0,Cádiz,3
Algodonales,2014,5677.0,Cádiz,3
Algodonales,2013,5719.0,Cádiz,3
Algodonales,2012,5768.0,Cádiz,3
Algodonales,2011,5800.0,Cádiz,3
Algodonales,2010,5743.0,Cádiz,3
Algodonales,2009,5732.0,Cádiz,3
Algodonales,2008,5734.0,Cádiz,3
Algodonales,2007,5726.0,Cádiz,3
Algodonales,2006,5706.0,Cádiz,3
Algodonales,2005,5630.0,Cádiz,3
Algodonales,2004,5650.0,Cádiz,3
Algodonales,2003,5621.0,Cádiz,3
Algodonales,2002,5607.0,Cádiz,3
Algodonales,2001,5612.0,Cádiz,3
Algodonales,2000,5617.0,Cádiz,3
Algodonales,1999,5680.0,Cádiz,3
Algodonales,1998,5680.0,Cádiz,3
Arcos de la Frontera,2019,30700.0,Cádiz,4
Arcos de la Frontera,2018,30741.0,Cádiz,4
Arcos de la Frontera,2017,30983.0,Cádiz,4
Arcos de la Frontera,2016,31114.0,Cádiz,4
Arcos de la Frontera,2015,31193.0,Cádiz,4
Arcos de la Frontera,2014,31250.0,Cádiz,4
Arcos de la Frontera,2013,31410.0,Cádiz,4
Arcos de la Frontera,2012,31417.0,Cádiz,4
Arcos de la Frontera,2011,31496.0,Cádiz,4
Arcos de la Frontera,2010,31449.0,Cádiz,4
Arcos de la Frontera,2009,31210.0,Cádiz,4
Arcos de la Frontera,2008,31017.0,Cádiz,4
Arcos de la Frontera,2007,30508.0,Cádiz,4
Arcos de la Frontera,2006,29905.0,Cádiz,4
Arcos de la Frontera,2005,29420.0,Cádiz,4
Arcos de la Frontera,2004,29079.0,Cádiz,4
Arcos de la Frontera,2003,28735.0,Cádiz,4
Arcos de la Frontera,2002,28369.0,Cádiz,4
Arcos de la Frontera,2001,28104.0,Cádiz,4
Arcos de la Frontera,2000,27979.0,Cádiz,4
Arcos de la Frontera,1999,27948.0,Cádiz,4
Arcos de la Frontera,1998,27897.0,Cádiz,4
Barbate,2019,22518.0,Cádiz,4
Barbate,2018,22551.0,Cádiz,4
Barbate,2017,22548.0,Cádiz,4
Barbate,2016,22720.0,Cádiz,4
Barbate,2015,22808.0,Cádiz,4
Barbate,2014,22861.0,Cádiz,4
Barbate,2013,22921.0,Cádiz,4
Barbate,2012,22885.0,Cádiz,4
Barbate,2011,22928.0,Cádiz,4
Barbate,2010,22977.0,Cádiz,4
Barbate,2009,22912.0,Cádiz,4
Barbate,2008,22851.0,Cádiz,4
Barbate,2007,22582.0,Cádiz,4
Barbate,2006,22602.0,Cádiz,4
Barbate,2005,22496.0,Cádiz,4
Barbate,2004,22444.0,Cádiz,4
Barbate,2003,22264.0,Cádiz,4
Barbate,2002,22150.0,Cádiz,4
Barbate,2001,21914.0,Cádiz,4
Barbate,2000,22020.0,Cádiz,4
Barbate,1999,22011.0,Cádiz,4
Barbate,1998,21916.0,Cádiz,4
Los Barrios,2019,23642.0,Cádiz,4
Los Barrios,2018,23513.0,Cádiz,4
Los Barrios,2017,23374.0,Cádiz,4
Los Barrios,2016,23316.0,Cádiz,4
Los Barrios,2015,23167.0,Cádiz,4
Los Barrios,2014,22991.0,Cádiz,4
Los Barrios,2013,22948.0,Cádiz,4
Los Barrios,2012,23141.0,Cádiz,4
Los Barrios,2011,22853.0,Cádiz,4
Los Barrios,2010,22587.0,Cádiz,4
Los Barrios,2009,22311.0,Cádiz,4
Los Barrios,2008,21977.0,Cádiz,4
Los Barrios,2007,21358.0,Cádiz,4
Los Barrios,2006,20871.0,Cádiz,4
Los Barrios,2005,20119.0,Cádiz,4
Los Barrios,2004,19260.0,Cádiz,4
Los Barrios,2003,18599.0,Cádiz,4
Los Barrios,2002,17915.0,Cádiz,4
Los Barrios,2001,17283.0,Cádiz,4
Los Barrios,2000,16825.0,Cádiz,4
Los Barrios,1999,16511.0,Cádiz,4
Los Barrios,1998,16083.0,Cádiz,4
Benalup-Casas Viejas,2019,6929.0,Cádiz,3
Benalup-Casas Viejas,2018,6969.0,Cádiz,3
Benalup-Casas Viejas,2017,6995.0,Cádiz,3
Benalup-Casas Viejas,2016,7003.0,Cádiz,3
Benalup-Casas Viejas,2015,7000.0,Cádiz,3
Benalup-Casas Viejas,2014,6967.0,Cádiz,3
Benalup-Casas Viejas,2013,6991.0,Cádiz,3
Benalup-Casas Viejas,2012,7205.0,Cádiz,3
Benalup-Casas Viejas,2011,7221.0,Cádiz,3
Benalup-Casas Viejas,2010,7183.0,Cádiz,3
Benalup-Casas Viejas,2009,7151.0,Cádiz,3
Benalup-Casas Viejas,2008,7139.0,Cádiz,3
Benalup-Casas Viejas,2007,7038.0,Cádiz,3
Benalup-Casas Viejas,2006,6865.0,Cádiz,3
Benalup-Casas Viejas,2005,6754.0,Cádiz,3
Benalup-Casas Viejas,2004,6706.0,Cádiz,3
Benalup-Casas Viejas,2003,6610.0,Cádiz,3
Benalup-Casas Viejas,2002,6371.0,Cádiz,3
Benalup-Casas Viejas,2001,6342.0,Cádiz,3
Benalup-Casas Viejas,2000,6305.0,Cádiz,3
Benalup-Casas Viejas,1999,6286.0,Cádiz,3
Benalup-Casas Viejas,1998,6179.0,Cádiz,3
Benaocaz,2019,671.0,Cádiz,1
Benaocaz,2018,680.0,Cádiz,1
Benaocaz,2017,687.0,Cádiz,1
Benaocaz,2016,694.0,Cádiz,1
Benaocaz,2015,720.0,Cádiz,1
Benaocaz,2014,719.0,Cádiz,1
Benaocaz,2013,715.0,Cádiz,1
Benaocaz,2012,740.0,Cádiz,1
Benaocaz,2011,751.0,Cádiz,1
Benaocaz,2010,754.0,Cádiz,1
Benaocaz,2009,731.0,Cádiz,1
Benaocaz,2008,745.0,Cádiz,1
Benaocaz,2007,701.0,Cádiz,1
Benaocaz,2006,720.0,Cádiz,1
Benaocaz,2005,729.0,Cádiz,1
Benaocaz,2004,702.0,Cádiz,1
Benaocaz,2003,672.0,Cádiz,1
Benaocaz,2002,668.0,Cádiz,1
Benaocaz,2001,662.0,Cádiz,1
Benaocaz,2000,659.0,Cádiz,1
Benaocaz,1999,632.0,Cádiz,1
Benaocaz,1998,592.0,Cádiz,1
Bornos,2019,7670.0,Cádiz,3
Bornos,2018,7750.0,Cádiz,3
Bornos,2017,7818.0,Cádiz,3
Bornos,2016,7864.0,Cádiz,3
Bornos,2015,7934.0,Cádiz,3
Bornos,2014,8022.0,Cádiz,3
Bornos,2013,8083.0,Cádiz,3
Bornos,2012,8096.0,Cádiz,3
Bornos,2011,8107.0,Cádiz,3
Bornos,2010,8109.0,Cádiz,3
Bornos,2009,8134.0,Cádiz,3
Bornos,2008,8123.0,Cádiz,3
Bornos,2007,8131.0,Cádiz,3
Bornos,2006,8140.0,Cádiz,3
Bornos,2005,8164.0,Cádiz,3
Bornos,2004,8082.0,Cádiz,3
Bornos,2003,8064.0,Cádiz,3
Bornos,2002,7987.0,Cádiz,3
Bornos,2001,7979.0,Cádiz,3
Bornos,2000,7897.0,Cádiz,3
Bornos,1999,8029.0,Cádiz,3
Bornos,1998,8062.0,Cádiz,3
El Bosque,2019,2145.0,Cádiz,3
El Bosque,2018,2167.0,Cádiz,3
El Bosque,2017,2147.0,Cádiz,3
El Bosque,2016,2114.0,Cádiz,3
El Bosque,2015,2067.0,Cádiz,3
El Bosque,2014,2069.0,Cádiz,3
El Bosque,2013,2094.0,Cádiz,3
El Bosque,2012,2070.0,Cádiz,3
El Bosque,2011,2117.0,Cádiz,3
El Bosque,2010,2098.0,Cádiz,3
El Bosque,2009,2102.0,Cádiz,3
El Bosque,2008,2058.0,Cádiz,3
El Bosque,2007,2035.0,Cádiz,3
El Bosque,2006,2024.0,Cádiz,3
El Bosque,2005,2004.0,Cádiz,3
El Bosque,2004,1978.0,Cádiz,3
El Bosque,2003,1977.0,Cádiz,3
El Bosque,2002,1911.0,Cádiz,3
El Bosque,2001,1868.0,Cádiz,3
El Bosque,2000,1875.0,Cádiz,3
El Bosque,1999,1847.0,Cádiz,3
El Bosque,1998,1833.0,Cádiz,3
Cádiz,2019,116027.0,Cádiz,5
Cádiz,2018,116979.0,Cádiz,5
Cádiz,2017,118048.0,Cádiz,5
Cádiz,2016,118919.0,Cádiz,5
Cádiz,2015,120468.0,Cádiz,5
Cádiz,2014,121739.0,Cádiz,5
Cádiz,2013,122990.0,Cádiz,5
Cádiz,2012,123948.0,Cádiz,5
Cádiz,2011,124892.0,Cádiz,5
Cádiz,2010,125826.0,Cádiz,5
Cádiz,2009,126766.0,Cádiz,5
Cádiz,2008,127200.0,Cádiz,5
Cádiz,2007,128554.0,Cádiz,5
Cádiz,2006,130561.0,Cádiz,5
Cádiz,2005,131813.0,Cádiz,5
Cádiz,2004,133242.0,Cádiz,5
Cádiz,2003,134989.0,Cádiz,5
Cádiz,2002,136236.0,Cádiz,5
Cádiz,2001,137971.0,Cádiz,5
Cádiz,2000,140061.0,Cádiz,5
Cádiz,1999,142449.0,Cádiz,5
Cádiz,1998,143129.0,Cádiz,5
Castellar de la Frontera,2019,3049.0,Cádiz,3
Castellar de la Frontera,2018,3013.0,Cádiz,3
Castellar de la Frontera,2017,3022.0,Cádiz,3
Castellar de la Frontera,2016,3050.0,Cádiz,3
Castellar de la Frontera,2015,3045.0,Cádiz,3
Castellar de la Frontera,2014,3084.0,Cádiz,3
Castellar de la Frontera,2013,3123.0,Cádiz,3
Castellar de la Frontera,2012,3202.0,Cádiz,3
Castellar de la Frontera,2011,3187.0,Cádiz,3
Castellar de la Frontera,2010,3175.0,Cádiz,3
Castellar de la Frontera,2009,3161.0,Cádiz,3
Castellar de la Frontera,2008,3109.0,Cádiz,3
Castellar de la Frontera,2007,2995.0,Cádiz,3
Castellar de la Frontera,2006,2943.0,Cádiz,3
Castellar de la Frontera,2005,2874.0,Cádiz,3
Castellar de la Frontera,2004,2813.0,Cádiz,3
Castellar de la Frontera,2003,2677.0,Cádiz,3
Castellar de la Frontera,2002,2642.0,Cádiz,3
Castellar de la Frontera,2001,2575.0,Cádiz,3
Castellar de la Frontera,2000,2531.0,Cádiz,3
Castellar de la Frontera,1999,2483.0,Cádiz,3
Castellar de la Frontera,1998,2428.0,Cádiz,3
Chiclana de la Frontera,2019,84489.0,Cádiz,4
Chiclana de la Frontera,2018,83831.0,Cádiz,4
Chiclana de la Frontera,2017,83148.0,Cádiz,4
Chiclana de la Frontera,2016,82645.0,Cádiz,4
Chiclana de la Frontera,2015,82777.0,Cádiz,4
Chiclana de la Frontera,2014,82298.0,Cádiz,4
Chiclana de la Frontera,2013,82212.0,Cádiz,4
Chiclana de la Frontera,2012,81113.0,Cádiz,4
Chiclana de la Frontera,2011,79839.0,Cádiz,4
Chiclana de la Frontera,2010,78591.0,Cádiz,4
Chiclana de la Frontera,2009,77293.0,Cádiz,4
Chiclana de la Frontera,2008,76171.0,Cádiz,4
Chiclana de la Frontera,2007,74261.0,Cádiz,4
Chiclana de la Frontera,2006,72364.0,Cádiz,4
Chiclana de la Frontera,2005,70338.0,Cádiz,4
Chiclana de la Frontera,2004,68156.0,Cádiz,4
Chiclana de la Frontera,2003,65694.0,Cádiz,4
Chiclana de la Frontera,2002,63719.0,Cádiz,4
Chiclana de la Frontera,2001,61815.0,Cádiz,4
Chiclana de la Frontera,2000,59857.0,Cádiz,4
Chiclana de la Frontera,1999,57585.0,Cádiz,4
Chiclana de la Frontera,1998,55494.0,Cádiz,4
Chipiona,2019,19123.0,Cádiz,4
Chipiona,2018,19068.0,Cádiz,4
Chipiona,2017,19104.0,Cádiz,4
Chipiona,2016,19095.0,Cádiz,4
Chipiona,2015,19062.0,Cádiz,4
Chipiona,2014,19004.0,Cádiz,4
Chipiona,2013,18930.0,Cádiz,4
Chipiona,2012,18849.0,Cádiz,4
Chipiona,2011,18860.0,Cádiz,4
Chipiona,2010,18722.0,Cádiz,4
Chipiona,2009,18583.0,Cádiz,4
Chipiona,2008,18447.0,Cádiz,4
Chipiona,2007,18182.0,Cádiz,4
Chipiona,2006,17952.0,Cádiz,4
Chipiona,2005,17730.0,Cádiz,4
Chipiona,2004,17603.0,Cádiz,4
Chipiona,2003,17334.0,Cádiz,4
Chipiona,2002,17127.0,Cádiz,4
Chipiona,2001,16814.0,Cádiz,4
Chipiona,2000,16539.0,Cádiz,4
Chipiona,1999,16200.0,Cádiz,4
Chipiona,1998,15989.0,Cádiz,4
Conil de la Frontera,2019,22529.0,Cádiz,4
Conil de la Frontera,2018,22427.0,Cádiz,4
Conil de la Frontera,2017,22369.0,Cádiz,4
Conil de la Frontera,2016,22297.0,Cádiz,4
Conil de la Frontera,2015,22136.0,Cádiz,4
Conil de la Frontera,2014,22063.0,Cádiz,4
Conil de la Frontera,2013,22116.0,Cádiz,4
Conil de la Frontera,2012,21927.0,Cádiz,4
Conil de la Frontera,2011,21664.0,Cádiz,4
Conil de la Frontera,2010,21331.0,Cádiz,4
Conil de la Frontera,2009,20984.0,Cádiz,4
Conil de la Frontera,2008,20752.0,Cádiz,4
Conil de la Frontera,2007,20301.0,Cádiz,4
Conil de la Frontera,2006,19890.0,Cádiz,4
Conil de la Frontera,2005,19417.0,Cádiz,4
Conil de la Frontera,2004,18979.0,Cádiz,4
Conil de la Frontera,2003,18656.0,Cádiz,4
Conil de la Frontera,2002,18269.0,Cádiz,4
Conil de la Frontera,2001,18036.0,Cádiz,4
Conil de la Frontera,2000,17773.0,Cádiz,4
Conil de la Frontera,1999,17470.0,Cádiz,4
Conil de la Frontera,1998,17089.0,Cádiz,4
Espera,2019,3860.0,Cádiz,3
Espera,2018,3903.0,Cádiz,3
Espera,2017,3909.0,Cádiz,3
Espera,2016,3912.0,Cádiz,3
Espera,2015,3915.0,Cádiz,3
Espera,2014,3912.0,Cádiz,3
Espera,2013,3946.0,Cádiz,3
Espera,2012,3951.0,Cádiz,3
Espera,2011,3960.0,Cádiz,3
Espera,2010,3969.0,Cádiz,3
Espera,2009,4003.0,Cádiz,3
Espera,2008,4005.0,Cádiz,3
Espera,2007,3998.0,Cádiz,3
Espera,2006,3949.0,Cádiz,3
Espera,2005,3909.0,Cádiz,3
Espera,2004,3846.0,Cádiz,3
Espera,2003,3885.0,Cádiz,3
Espera,2002,3945.0,Cádiz,3
Espera,2001,3934.0,Cádiz,3
Espera,2000,3971.0,Cádiz,3
Espera,1999,3975.0,Cádiz,3
Espera,1998,3957.0,Cádiz,3
El Gastor,2019,1752.0,Cádiz,2
El Gastor,2018,1726.0,Cádiz,2
El Gastor,2017,1724.0,Cádiz,2
El Gastor,2016,1783.0,Cádiz,2
El Gastor,2015,1809.0,Cádiz,2
El Gastor,2014,1803.0,Cádiz,2
El Gastor,2013,1828.0,Cádiz,2
El Gastor,2012,1858.0,Cádiz,2
El Gastor,2011,1839.0,Cádiz,2
El Gastor,2010,1851.0,Cádiz,2
El Gastor,2009,1859.0,Cádiz,2
El Gastor,2008,1879.0,Cádiz,2
El Gastor,2007,1901.0,Cádiz,2
El Gastor,2006,1900.0,Cádiz,2
El Gastor,2005,1948.0,Cádiz,2
El Gastor,2004,1948.0,Cádiz,2
El Gastor,2003,1957.0,Cádiz,2
El Gastor,2002,1948.0,Cádiz,2
El Gastor,2001,1926.0,Cádiz,2
El Gastor,2000,1953.0,Cádiz,2
El Gastor,1999,1978.0,Cádiz,2
El Gastor,1998,2015.0,Cádiz,2
Grazalema,2019,2027.0,Cádiz,3
Grazalema,2018,2053.0,Cádiz,3
Grazalema,2017,2100.0,Cádiz,3
Grazalema,2016,2144.0,Cádiz,3
Grazalema,2015,2165.0,Cádiz,3
Grazalema,2014,2165.0,Cádiz,3
Grazalema,2013,2171.0,Cádiz,3
Grazalema,2012,2181.0,Cádiz,3
Grazalema,2011,2206.0,Cádiz,3
Grazalema,2010,2203.0,Cádiz,3
Grazalema,2009,2205.0,Cádiz,3
Grazalema,2008,2227.0,Cádiz,3
Grazalema,2007,2218.0,Cádiz,3
Grazalema,2006,2243.0,Cádiz,3
Grazalema,2005,2225.0,Cádiz,3
Grazalema,2004,2178.0,Cádiz,3
Grazalema,2003,2200.0,Cádiz,3
Grazalema,2002,2219.0,Cádiz,3
Grazalema,2001,2230.0,Cádiz,3
Grazalema,2000,2240.0,Cádiz,3
Grazalema,1999,2249.0,Cádiz,3
Grazalema,1998,2256.0,Cádiz,3
Jerez de la Frontera,2019,212749.0,Cádiz,5
Jerez de la Frontera,2018,212879.0,Cádiz,5
Jerez de la Frontera,2017,212915.0,Cádiz,5
Jerez de la Frontera,2016,212830.0,Cádiz,5
Jerez de la Frontera,2015,212876.0,Cádiz,5
Jerez de la Frontera,2014,212226.0,Cádiz,5
Jerez de la Frontera,2013,211670.0,Cádiz,5
Jerez de la Frontera,2012,211900.0,Cádiz,5
Jerez de la Frontera,2011,210861.0,Cádiz,5
Jerez de la Frontera,2010,208896.0,Cádiz,5
Jerez de la Frontera,2009,207532.0,Cádiz,5
Jerez de la Frontera,2008,205364.0,Cádiz,5
Jerez de la Frontera,2007,202687.0,Cádiz,5
Jerez de la Frontera,2006,199544.0,Cádiz,5
Jerez de la Frontera,2005,196275.0,Cádiz,5
Jerez de la Frontera,2004,192648.0,Cádiz,5
Jerez de la Frontera,2003,191002.0,Cádiz,5
Jerez de la Frontera,2002,187087.0,Cádiz,5
Jerez de la Frontera,2001,185091.0,Cádiz,5
Jerez de la Frontera,2000,183677.0,Cádiz,5
Jerez de la Frontera,1999,182660.0,Cádiz,5
Jerez de la Frontera,1998,181602.0,Cádiz,5
Jimena de la Frontera,2019,6951.0,Cádiz,3
Jimena de la Frontera,2018,9773.0,Cádiz,3
Jimena de la Frontera,2017,9685.0,Cádiz,3
Jimena de la Frontera,2016,9756.0,Cádiz,3
Jimena de la Frontera,2015,9772.0,Cádiz,3
Jimena de la Frontera,2014,9710.0,Cádiz,3
Jimena de la Frontera,2013,10412.0,Cádiz,3
Jimena de la Frontera,2012,10480.0,Cádiz,3
Jimena de la Frontera,2011,10447.0,Cádiz,3
Jimena de la Frontera,2010,10440.0,Cádiz,3
Jimena de la Frontera,2009,10431.0,Cádiz,3
Jimena de la Frontera,2008,10330.0,Cádiz,3
Jimena de la Frontera,2007,10025.0,Cádiz,3
Jimena de la Frontera,2006,9893.0,Cádiz,3
Jimena de la Frontera,2005,9754.0,Cádiz,3
Jimena de la Frontera,2004,9355.0,Cádiz,3
Jimena de la Frontera,2003,9343.0,Cádiz,3
Jimena de la Frontera,2002,9200.0,Cádiz,3
Jimena de la Frontera,2001,9182.0,Cádiz,3
Jimena de la Frontera,2000,9109.0,Cádiz,3
Jimena de la Frontera,1999,9127.0,Cádiz,3
Jimena de la Frontera,1998,8948.0,Cádiz,3
La Línea de la Concepción,2019,63147.0,Cádiz,4
La Línea de la Concepción,2018,62940.0,Cádiz,4
La Línea de la Concepción,2017,63146.0,Cádiz,4
La Línea de la Concepción,2016,63278.0,Cádiz,4
La Línea de la Concepción,2015,63352.0,Cádiz,4
La Línea de la Concepción,2014,63132.0,Cádiz,4
La Línea de la Concepción,2013,62697.0,Cádiz,4
La Línea de la Concepción,2012,64704.0,Cádiz,4
La Línea de la Concepción,2011,64944.0,Cádiz,4
La Línea de la Concepción,2010,64645.0,Cádiz,4
La Línea de la Concepción,2009,64595.0,Cádiz,4
La Línea de la Concepción,2008,64240.0,Cádiz,4
La Línea de la Concepción,2007,63663.0,Cádiz,4
La Línea de la Concepción,2006,63026.0,Cádiz,4
La Línea de la Concepción,2005,62682.0,Cádiz,4
La Línea de la Concepción,2004,61875.0,Cádiz,4
La Línea de la Concepción,2003,61892.0,Cádiz,4
La Línea de la Concepción,2002,60951.0,Cádiz,4
La Línea de la Concepción,2001,60565.0,Cádiz,4
La Línea de la Concepción,2000,59993.0,Cádiz,4
La Línea de la Concepción,1999,59828.0,Cádiz,4
La Línea de la Concepción,1998,59629.0,Cádiz,4
Medina-Sidonia,2019,11708.0,Cádiz,4
Medina-Sidonia,2018,11658.0,Cádiz,4
Medina-Sidonia,2017,11741.0,Cádiz,4
Medina-Sidonia,2016,11756.0,Cádiz,4
Medina-Sidonia,2015,11749.0,Cádiz,4
Medina-Sidonia,2014,11794.0,Cádiz,4
Medina-Sidonia,2013,11781.0,Cádiz,4
Medina-Sidonia,2012,11863.0,Cádiz,4
Medina-Sidonia,2011,11823.0,Cádiz,4
Medina-Sidonia,2010,11741.0,Cádiz,4
Medina-Sidonia,2009,11683.0,Cádiz,4
Medina-Sidonia,2008,11514.0,Cádiz,4
Medina-Sidonia,2007,11320.0,Cádiz,4
Medina-Sidonia,2006,11166.0,Cádiz,4
Medina-Sidonia,2005,10962.0,Cádiz,4
Medina-Sidonia,2004,10802.0,Cádiz,4
Medina-Sidonia,2003,10811.0,Cádiz,4
Medina-Sidonia,2002,10770.0,Cádiz,4
Medina-Sidonia,2001,10775.0,Cádiz,4
Medina-Sidonia,2000,10793.0,Cádiz,4
Medina-Sidonia,1999,10844.0,Cádiz,4
Medina-Sidonia,1998,10872.0,Cádiz,4
Olvera,2019,8113.0,Cádiz,3
