Provincia,Municipios,Población,Resultado Izquierda,Resultado Derecha,Diferencia,Fecha,Mes,Año
Málaga,Moclinejo,1123,79.51,20.33,59.18,200403,03,2004
Málaga,Mollina,3658,74.31,24.87,49.44,200403,03,2004
Málaga,Monda,1855,76.06,23.49,52.57,200403,03,2004
Málaga,Montejaque,1005,75.88,23.5,52.38,200403,03,2004
Málaga,Nerja,17637,59.19,39.53,19.66,200403,03,2004
Málaga,Ojén,2253,77.05,21.19,55.86,200403,03,2004
Málaga,Parauta,250,67.6,31.84,35.76,200403,03,2004
Málaga,Periana,3388,77.12,22.55,54.57,200403,03,2004
Málaga,Pizarra,6940,73.13,26.14,46.99,200403,03,2004
Málaga,Pujerra,324,43.75,53.12,-9.37,200403,03,2004
Málaga,Rincón de la Victoria,28007,54.71,43.15,11.56,200403,03,2004
Málaga,Riogordo,2786,70.19,29.15,41.04,200403,03,2004
Málaga,Ronda,35137,63.08,34.93,28.15,200403,03,2004
Málaga,Salares,211,68.79,31.21,37.58,200403,03,2004
Málaga,Sayalonga,1289,74.56,24.73,49.83,200403,03,2004
Málaga,Sedella,487,72.76,26.63,46.13,200403,03,2004
Málaga,Sierra de Yeguas,3284,69.3,30.1,39.2,200403,03,2004
Málaga,Teba,4330,81.95,17.5,64.45,200403,03,2004
Málaga,Tolox,2221,62.3,37.26,25.04,200403,03,2004
Málaga,Torrox,12391,65.36,33.3,32.06,200403,03,2004
Málaga,Totalán,624,79.01,19.81,59.2,200403,03,2004
Málaga,Valle de Abdalajís,2934,68.44,30.65,37.79,200403,03,2004
Málaga,Vélez-Málaga,60197,62.4,36.14,26.26,200403,03,2004
Málaga,Villanueva de Algaidas,4192,78.76,20.12,58.64,200403,03,2004
Málaga,Villanueva del Rosario,3358,77.4,20.64,56.76,200403,03,2004
Málaga,Villanueva del Trabuco,4884,74.17,24.26,49.91,200403,03,2004
Málaga,Villanueva de Tapia,1658,74.09,24.4,49.69,200403,03,2004
Málaga,Viñuela,1358,77.41,21.57,55.84,200403,03,2004
Málaga,Yunquera,3264,81.0,18.45,62.55,200403,03,2004
Málaga,Torremolinos,50649,50.44,47.28,3.16,200403,03,2004
Sevilla,Aguadulce,1970,74.72,24.93,49.79,200403,03,2004
Sevilla,Alanís,1984,63.91,34.85,29.06,200403,03,2004
Sevilla,Albaida del Aljarafe,2029,64.28,34.3,29.98,200403,03,2004
Sevilla,Alcalá de Guadaíra,59807,72.04,25.61,46.43,200403,03,2004
Sevilla,Alcalá del Río,9142,78.29,20.7,57.59,200403,03,2004
Sevilla,Alcolea del Río,3328,78.35,21.17,57.18,200403,03,2004
Sevilla,La Algaba,13304,81.07,17.06,64.01,200403,03,2004
Sevilla,Algámitas,1360,86.01,13.88,72.13,200403,03,2004
Sevilla,Almadén de la Plata,1686,65.28,33.87,31.41,200403,03,2004
Sevilla,Almensilla,3545,71.62,26.16,45.46,200403,03,2004
Sevilla,Arahal,18568,81.61,17.23,64.38,200403,03,2004
Sevilla,Aznalcázar,3581,72.53,25.66,46.87,200403,03,2004
Sevilla,Aznalcóllar,5845,86.06,13.1,72.96,200403,03,2004
Sevilla,Badolatosa,3167,87.57,12.13,75.44,200403,03,2004
Sevilla,Benacazón,5463,79.36,19.78,59.58,200403,03,2004
Sevilla,Bollullos de la Mitación,5567,64.32,33.9,30.42,200403,03,2004
Sevilla,Bormujos,12641,64.88,32.81,32.07,200403,03,2004
Sevilla,Brenes,10929,83.74,15.64,68.1,200403,03,2004
Sevilla,Burguillos,3737,77.08,21.93,55.15,200403,03,2004
Sevilla,Las Cabezas de San Juan,15867,80.33,18.66,61.67,200403,03,2004
Sevilla,Camas,25502,76.81,21.2,55.61,200403,03,2004
Sevilla,La Campana,5138,87.29,12.21,75.08,200403,03,2004
Sevilla,Cantillana,9138,75.37,23.82,51.55,200403,03,2004
Sevilla,Carmona,26297,73.4,25.12,48.28,200403,03,2004
Sevilla,Carrión de los Céspedes,2296,65.99,33.06,32.93,200403,03,2004
Sevilla,Casariche,5289,90.19,9.26,80.93,200403,03,2004
Sevilla,Castilblanco de los Arroyos,4660,74.56,24.03,50.53,200403,03,2004
Sevilla,Castilleja de Guzmán,2145,64.26,32.2,32.06,200403,03,2004
Sevilla,Castilleja de la Cuesta,16735,69.57,28.11,41.46,200403,03,2004
Sevilla,Castilleja del Campo,616,71.23,27.17,44.06,200403,03,2004
Sevilla,El Castillo de las Guardas,1638,81.41,18.2,63.21,200403,03,2004
Sevilla,Cazalla de la Sierra,5177,78.09,20.73,57.36,200403,03,2004
Sevilla,Constantina,6889,74.71,24.39,50.32,200403,03,2004
Sevilla,Coria del Río,24735,80.67,17.52,63.15,200403,03,2004
Sevilla,Coripe,1435,68.52,30.06,38.46,200403,03,2004
Sevilla,El Coronil,5085,82.78,15.73,67.05,200403,03,2004
Sevilla,Los Corrales,4086,90.54,8.36,82.18,200403,03,2004
Sevilla,Dos Hermanas,107258,73.43,24.4,49.03,200403,03,2004
Sevilla,Écija,38083,65.88,32.57,33.31,200403,03,2004
Sevilla,Espartinas,6546,53.8,43.75,10.05,200403,03,2004
Sevilla,Estepa,12030,69.94,29.08,40.86,200403,03,2004
Sevilla,Fuentes de Andalucía,7398,82.89,16.65,66.24,200403,03,2004
Sevilla,El Garrobo,765,82.7,15.9,66.8,200403,03,2004
Sevilla,Gelves,7224,63.08,32.76,30.32,200403,03,2004
Sevilla,Gerena,5720,79.37,19.1,60.27,200403,03,2004
Sevilla,Gilena,3829,84.96,14.3,70.66,200403,03,2004
Sevilla,Gines,11430,57.05,39.66,17.39,200403,03,2004
Sevilla,Guadalcanal,2946,72.24,26.7,45.54,200403,03,2004
Sevilla,Guillena,8615,83.2,15.59,67.61,200403,03,2004
Sevilla,Herrera,6123,71.33,28.14,43.19,200403,03,2004
Sevilla,Huévar del Aljarafe,2332,70.76,28.64,42.12,200403,03,2004
Sevilla,Lantejuela,3685,84.76,15.02,69.74,200403,03,2004
Sevilla,Lebrija,24544,79.49,19.55,59.94,200403,03,2004
Sevilla,Lora de Estepa,788,76.21,22.24,53.97,200403,03,2004
Sevilla,Lora del Río,18663,73.67,25.34,48.33,200403,03,2004
Sevilla,La Luisiana,4386,86.7,12.1,74.6,200403,03,2004
Sevilla,El Madroño,369,67.12,31.08,36.04,200403,03,2004
Sevilla,Mairena del Alcor,17315,69.28,29.21,40.07,200403,03,2004
Sevilla,Mairena del Aljarafe,37464,67.34,29.8,37.54,200403,03,2004
Sevilla,Marchena,18434,74.24,24.51,49.73,200403,03,2004
Sevilla,Marinaleda,2645,89.6,9.69,79.91,200403,03,2004
Sevilla,Martín de la Jara,2726,92.61,6.86,85.75,200403,03,2004
Sevilla,Los Molares,2759,86.83,11.82,75.01,200403,03,2004
Sevilla,Montellano,6877,80.71,18.59,62.12,200403,03,2004
Sevilla,Morón de la Frontera,27944,75.09,23.09,52.0,200403,03,2004
Sevilla,Las Navas de la Concepción,1863,83.15,16.38,66.77,200403,03,2004
Sevilla,Olivares,8370,65.11,33.18,31.93,200403,03,2004
Sevilla,Osuna,17285,75.32,23.52,51.8,200403,03,2004
Sevilla,Los Palacios y Villafranca,33711,78.31,20.29,58.02,200403,03,2004
Sevilla,Palomares del Río,4086,66.57,30.11,36.46,200403,03,2004
Sevilla,Paradas,7067,79.03,19.93,59.1,200403,03,2004
Sevilla,Pedrera,5001,87.69,11.94,75.75,200403,03,2004
Sevilla,El Pedroso,2308,73.84,25.34,48.5,200403,03,2004
Sevilla,Peñaflor,3703,75.06,24.4,50.66,200403,03,2004
Sevilla,Pilas,11654,73.25,25.39,47.86,200403,03,2004
Sevilla,Pruna,3067,73.15,26.37,46.78,200403,03,2004
Sevilla,La Puebla de Cazalla,10600,78.28,20.33,57.95,200403,03,2004
Sevilla,La Puebla de los Infantes,3271,76.11,23.28,52.83,200403,03,2004
Sevilla,La Puebla del Río,10832,83.11,15.94,67.17,200403,03,2004
Sevilla,El Real de la Jara,1623,70.6,28.65,41.95,200403,03,2004
Sevilla,La Rinconada,30761,80.24,18.08,62.16,200403,03,2004
Sevilla,La Roda de Andalucía,4214,79.82,19.8,60.02,200403,03,2004
Sevilla,El Ronquillo,1360,79.0,20.35,58.65,200403,03,2004
Sevilla,El Rubio,3622,78.09,21.43,56.66,200403,03,2004
Sevilla,Salteras,3611,64.72,33.82,30.9,200403,03,2004
Sevilla,San Juan de Aznalfarache,20001,75.29,23.03,52.26,200403,03,2004
Sevilla,Sanlúcar la Mayor,11328,67.19,31.48,35.71,200403,03,2004
Sevilla,San Nicolás del Puerto,689,73.45,25.7,47.75,200403,03,2004
Sevilla,Santiponce,7278,82.97,15.89,67.08,200403,03,2004
Sevilla,El Saucejo,4268,70.76,28.58,42.18,200403,03,2004
Sevilla,Sevilla,709975,62.4,34.71,27.69,200403,03,2004
Sevilla,Tocina,8932,80.92,17.94,62.98,200403,03,2004
Sevilla,Tomares,18992,55.08,41.41,13.67,200403,03,2004
Sevilla,Umbrete,5206,70.34,28.35,41.99,200403,03,2004
Sevilla,Utrera,46086,75.18,23.18,52.0,200403,03,2004
Sevilla,Valencina de la Concepción,7220,60.96,35.95,25.01,200403,03,2004
Sevilla,Villamanrique de la Condesa,3757,79.42,19.87,59.55,200403,03,2004
Sevilla,Villanueva del Ariscal,5206,59.35,38.94,20.41,200403,03,2004
Sevilla,Villanueva del Río y Minas,5264,75.72,23.2,52.52,200403,03,2004
Sevilla,Villanueva de San Juan,1438,74.12,25.47,48.65,200403,03,2004
Sevilla,Villaverde del Río,6555,69.93,29.45,40.48,200403,03,2004
Sevilla,El Viso del Alcor,16597,79.97,18.7,61.27,200403,03,2004
Sevilla,Cañada Rosal,3044,92.74,7.02,85.72,200403,03,2004
Sevilla,Isla Mayor,5937,75.91,22.01,53.9,200403,03,2004
Sevilla,El Cuervo de Sevilla,7801,79.49,19.57,59.92,200403,03,2004
Almería,Abla,1514,58.81,41.08,17.73,200803,03,2008
Almería,Abrucena,1379,61.65,37.91,23.74,200803,03,2008
Almería,Adra,23742,36.26,63.24,-26.98,200803,03,2008
Almería,Albánchez,697,69.9,29.35,40.55,200803,03,2008
Almería,Alboloduy,728,45.0,54.81,-9.81,200803,03,2008
Almería,Albox,11166,55.99,43.29,12.7,200803,03,2008
Almería,Alcolea,957,65.07,34.11,30.96,200803,03,2008
Almería,Alcóntar,611,42.07,57.7,-15.63,200803,03,2008
Almería,Alcudia de Monteagud,154,48.72,51.28,-2.56,200803,03,2008
Almería,Alhabia,710,68.92,30.5,38.42,200803,03,2008
Almería,Alhama de Almería,3587,66.11,33.39,32.72,200803,03,2008
Almería,Alicún,272,51.52,47.47,4.05,200803,03,2008
Almería,Almería,186651,46.52,52.42,-5.9,200803,03,2008
Almería,Almócita,158,72.87,27.13,45.74,200803,03,2008
Almería,Alsodux,176,54.96,45.04,9.92,200803,03,2008
Almería,Antas,3244,39.57,59.62,-20.05,200803,03,2008
Almería,Arboleas,3904,62.57,36.83,25.74,200803,03,2008
Almería,Armuña de Almanzora,333,63.22,36.4,26.82,200803,03,2008
Almería,Bacares,308,60.56,38.5,22.06,200803,03,2008
Almería,Bayárcal,273,55.33,43.85,11.48,200803,03,2008
Almería,Bayarque,244,61.24,38.2,23.04,200803,03,2008
Almería,Bédar,910,60.54,39.12,21.42,200803,03,2008
Almería,Beires,128,39.84,57.72,-17.88,200803,03,2008
Almería,Benahadux,3570,48.61,50.77,-2.16,200803,03,2008
Almería,Benitagla,98,16.42,83.58,-67.16,200803,03,2008
Almería,Benizalón,293,39.44,60.56,-21.12,200803,03,2008
Almería,Bentarique,284,69.68,29.86,39.82,200803,03,2008
Almería,Berja,14508,43.12,56.36,-13.24,200803,03,2008
Almería,Canjáyar,1544,54.6,45.11,9.49,200803,03,2008
Almería,Cantoria,3838,59.76,39.95,19.81,200803,03,2008
Almería,Carboneras,7570,52.93,46.2,6.73,200803,03,2008
Almería,Castro de Filabres,166,65.38,33.08,32.3,200803,03,2008
Almería,Cóbdar,202,54.55,45.45,9.1,200803,03,2008
Almería,Cuevas del Almanzora,11649,45.4,54.06,-8.66,200803,03,2008
Almería,Chercos,306,49.01,50.99,-1.98,200803,03,2008
Almería,Chirivel,1794,73.09,25.6,47.49,200803,03,2008
Almería,Dalías,3848,47.01,52.3,-5.29,200803,03,2008
Almería,Enix,484,45.25,54.43,-9.18,200803,03,2008
Almería,Felix,626,43.45,56.55,-13.1,200803,03,2008
Almería,Fines,2190,49.47,50.04,-0.57,200803,03,2008
Almería,Fiñana,2426,74.47,24.95,49.52,200803,03,2008
Almería,Fondón,999,60.71,38.39,22.32,200803,03,2008
Almería,Gádor,3100,49.25,50.4,-1.15,200803,03,2008
Almería,Los Gallardos,3429,52.37,46.86,5.51,200803,03,2008
Almería,Garrucha,7920,42.78,56.63,-13.85,200803,03,2008
Almería,Gérgal,1093,58.47,40.96,17.51,200803,03,2008
Almería,Huécija,548,52.79,46.95,5.84,200803,03,2008
Almería,Huércal de Almería,12757,49.87,49.17,0.7,200803,03,2008
Almería,Huércal-Overa,16360,46.82,52.5,-5.68,200803,03,2008
Almería,Illar,434,38.87,60.83,-21.96,200803,03,2008
Almería,Instinción,510,60.42,39.06,21.36,200803,03,2008
Almería,Laroya,138,45.35,54.65,-9.3,200803,03,2008
Almería,Láujar de Andarax,1804,60.12,38.82,21.3,200803,03,2008
Almería,Líjar,496,66.67,33.03,33.64,200803,03,2008
Almería,Lubrín,1768,71.14,28.23,42.91,200803,03,2008
Almería,Lucainena de las Torres,664,48.98,50.76,-1.78,200803,03,2008
Almería,Lúcar,847,73.36,25.89,47.47,200803,03,2008
Almería,Macael,6149,57.12,42.39,14.73,200803,03,2008
Almería,María,1504,56.92,42.57,14.35,200803,03,2008
Almería,Mojácar,6507,42.67,56.57,-13.9,200803,03,2008
Almería,Nacimiento,462,59.81,39.87,19.94,200803,03,2008
Almería,Níjar,25287,36.88,62.58,-25.7,200803,03,2008
Almería,Ohanes,772,68.6,31.23,37.37,200803,03,2008
Almería,Olula de Castro,229,38.64,60.8,-22.16,200803,03,2008
Almería,Olula del Río,6446,58.4,40.94,17.46,200803,03,2008
Almería,Oria,2777,55.92,43.86,12.06,200803,03,2008
Almería,Padules,536,71.28,27.15,44.13,200803,03,2008
Almería,Partaloa,746,47.87,51.42,-3.55,200803,03,2008
Almería,Paterna del Río,491,36.09,63.61,-27.52,200803,03,2008
Almería,Pechina,3514,48.03,51.25,-3.22,200803,03,2008
Almería,Pulpí,7911,49.05,50.4,-1.35,200803,03,2008
Almería,Purchena,1621,65.35,33.86,31.49,200803,03,2008
Almería,Rágol,376,49.84,49.21,0.63,200803,03,2008
Almería,Rioja,1407,59.07,40.47,18.6,200803,03,2008
Almería,Roquetas de Mar,71279,39.19,59.86,-20.67,200803,03,2008
Almería,Santa Cruz de Marchena,241,37.87,62.13,-24.26,200803,03,2008
Almería,Santa Fe de Mondújar,494,70.33,28.78,41.55,200803,03,2008
Almería,Senés,352,45.83,52.5,-6.67,200803,03,2008
Almería,Serón,2456,63.42,36.32,27.1,200803,03,2008
Almería,Sierro,461,63.97,36.03,27.94,200803,03,2008
Almería,Somontín,543,42.78,56.95,-14.17,200803,03,2008
Almería,Sorbas,2842,49.32,50.34,-1.02,200803,03,2008
Almería,Suflí,280,51.7,47.62,4.08,200803,03,2008
Almería,Tabernas,3579,59.25,40.43,18.82,200803,03,2008
Almería,Taberno,1128,54.38,44.95,9.43,200803,03,2008
Almería,Tahal,441,59.78,39.49,20.29,200803,03,2008
Almería,Terque,472,67.17,31.91,35.26,200803,03,2008
Almería,Tíjola,3949,55.75,43.8,11.95,200803,03,2008
Almería,Turre,3264,43.51,55.63,-12.12,200803,03,2008
Almería,Turrillas,229,17.53,81.17,-63.64,200803,03,2008
Almería,Uleila del Campo,1003,59.19,40.13,19.06,200803,03,2008
Almería,Urrácal,349,51.44,47.33,4.11,200803,03,2008
Almería,Velefique,327,69.08,30.52,38.56,200803,03,2008
Almería,Vélez-Blanco,2219,60.05,39.33,20.72,200803,03,2008
Almería,Vélez-Rubio,7062,49.85,49.44,0.41,200803,03,2008
Almería,Vera,12256,40.22,59.02,-18.8,200803,03,2008
Almería,Viator,4448,49.92,49.18,0.74,200803,03,2008
Almería,Vícar,20743,42.16,57.26,-15.1,200803,03,2008
Almería,Zurgena,2713,47.46,52.07,-4.61,200803,03,2008
Almería,Las Tres Villas,682,59.42,40.39,19.03,200803,03,2008
Almería,El Ejido,78105,31.69,67.41,-35.72,200803,03,2008
Almería,La Mojonera,7872,30.86,68.4,-37.54,200803,03,2008
Cádiz,Alcalá de los Gazules,5673,72.25,27.22,45.03,200803,03,2008
Cádiz,Alcalá del Valle,5372,90.3,9.32,80.98,200803,03,2008
Cádiz,Algar,1588,67.11,32.69,34.42,200803,03,2008
Cádiz,Algeciras,114012,58.14,40.59,17.55,200803,03,2008
Cádiz,Algodonales,5726,75.2,23.87,51.33,200803,03,2008
Cádiz,Arcos de la Frontera,30508,66.46,32.77,33.69,200803,03,2008
Cádiz,Barbate,22582,67.84,30.99,36.85,200803,03,2008
Cádiz,Los Barrios,21358,66.11,32.88,33.23,200803,03,2008
Cádiz,Benaocaz,701,52.67,46.87,5.8,200803,03,2008
Cádiz,Bornos,8131,71.41,27.71,43.7,200803,03,2008
Cádiz,El Bosque,2035,63.43,35.32,28.11,200803,03,2008
Cádiz,Cádiz,128554,53.9,44.88,9.02,200803,03,2008
Cádiz,Castellar de la Frontera,2995,70.88,28.55,42.33,200803,03,2008
Cádiz,Conil de la Frontera,20301,64.02,35.08,28.94,200803,03,2008
Cádiz,Chiclana de la Frontera,74261,53.44,45.64,7.8,200803,03,2008
Cádiz,Chipiona,18182,58.47,40.49,17.98,200803,03,2008
Cádiz,Espera,3998,75.8,23.39,52.41,200803,03,2008
Cádiz,El Gastor,1901,54.54,44.89,9.65,200803,03,2008
Cádiz,Grazalema,2218,59.57,39.69,19.88,200803,03,2008
Cádiz,Jerez de la Frontera,202687,59.8,38.98,20.82,200803,03,2008
Cádiz,Jimena de la Frontera,10025,69.2,29.75,39.45,200803,03,2008
Cádiz,La Línea de la Concepción,63663,55.05,44.05,11.0,200803,03,2008
Cádiz,Medina-Sidonia,11320,77.19,22.09,55.1,200803,03,2008
Cádiz,Olvera,8643,67.32,31.83,35.49,200803,03,2008
Cádiz,Paterna de Rivera,5520,81.16,18.33,62.83,200803,03,2008
Cádiz,Prado del Rey,6002,63.52,36.19,27.33,200803,03,2008
Cádiz,El Puerto de Santa María,85117,51.11,47.79,3.32,200803,03,2008
Cádiz,Puerto Real,38974,76.44,22.35,54.09,200803,03,2008
Cádiz,Puerto Serrano,7005,77.89,21.62,56.27,200803,03,2008
Cádiz,Rota,27571,52.1,46.85,5.25,200803,03,2008
Cádiz,San Fernando,95026,55.99,42.57,13.42,200803,03,2008
Cádiz,Sanlúcar de Barrameda,63968,68.51,30.48,38.03,200803,03,2008
Cádiz,San Roque,27635,61.06,37.85,23.21,200803,03,2008
Cádiz,Setenil de las Bodegas,3007,74.75,24.36,50.39,200803,03,2008
Cádiz,Tarifa,17619,60.95,37.88,23.07,200803,03,2008
Cádiz,Torre Alháquime,875,70.25,28.79,41.46,200803,03,2008
Cádiz,Trebujena,6906,83.74,15.3,68.44,200803,03,2008
Cádiz,Ubrique,17162,63.29,35.72,27.57,200803,03,2008
Cádiz,Vejer de la Frontera,12828,60.65,38.57,22.08,200803,03,2008
Cádiz,Villaluenga del Rosario,476,71.01,28.01,43.0,200803,03,2008
Cádiz,Villamartín,12362,64.97,34.27,30.7,200803,03,2008
Cádiz,Zahara,1529,65.38,34.32,31.06,200803,03,2008
Cádiz,Benalup-Casas Viejas,7038,72.35,26.61,45.74,200803,03,2008
Cádiz,San José del Valle,4289,56.2,43.35,12.85,200803,03,2008
Córdoba,Adamuz,4469,64.4,34.62,29.78,200803,03,2008
Córdoba,Aguilar de la Frontera,13653,75.54,23.74,51.8,200803,03,2008
Córdoba,Alcaracejos,1500,61.26,38.16,23.1,200803,03,2008
Córdoba,Almedinilla,2510,61.43,37.7,23.73,200803,03,2008
Córdoba,Almodóvar del Río,7682,72.29,26.2,46.09,200803,03,2008
Córdoba,Añora,1532,50.46,48.69,1.77,200803,03,2008
Córdoba,Baena,21138,66.28,33.02,33.26,200803,03,2008
Córdoba,Belalcázar,3546,61.03,38.56,22.47,200803,03,2008
Córdoba,Belmez,3373,66.98,32.74,34.24,200803,03,2008
Córdoba,Benamejí,5095,74.44,25.02,49.42,200803,03,2008
Córdoba,Los Blázquez,688,49.52,50.29,-0.77,200803,03,2008
Córdoba,Bujalance,7841,75.63,23.87,51.76,200803,03,2008
Córdoba,Cabra,21087,61.62,36.99,24.63,200803,03,2008
Córdoba,Cañete de las Torres,3182,74.64,24.86,49.78,200803,03,2008
Córdoba,Carcabuey,2752,68.06,31.16,36.9,200803,03,2008
Córdoba,Cardeña,1717,72.42,27.25,45.17,200803,03,2008
Córdoba,La Carlota,12303,71.7,27.22,44.48,200803,03,2008
Córdoba,El Carpio,4516,61.8,37.6,24.2,200803,03,2008
Córdoba,Castro del Río,8058,74.95,24.16,50.79,200803,03,2008
Córdoba,Conquista,485,64.12,35.29,28.83,200803,03,2008
Córdoba,Córdoba,323600,51.29,47.14,4.15,200803,03,2008
Córdoba,Doña Mencía,5002,81.74,17.59,64.15,200803,03,2008
Córdoba,Dos Torres,2601,50.95,48.02,2.93,200803,03,2008
Córdoba,Encinas Reales,2438,69.24,30.17,39.07,200803,03,2008
Córdoba,Espejo,3691,78.97,20.57,58.4,200803,03,2008
Córdoba,Espiel,2447,65.53,33.6,31.93,200803,03,2008
Córdoba,Fernán-Núñez,9555,73.94,25.21,48.73,200803,03,2008
Córdoba,Fuente la Lancha,417,68.05,31.95,36.1,200803,03,2008
Córdoba,Fuente Obejuna,5359,63.44,35.67,27.77,200803,03,2008
Córdoba,Fuente Palmera,10530,75.23,24.11,51.12,200803,03,2008
Córdoba,Fuente-Tójar,799,69.72,30.09,39.63,200803,03,2008
Córdoba,La Granjuela,526,54.93,44.53,10.4,200803,03,2008
Córdoba,Guadalcázar,1331,68.7,29.74,38.96,200803,03,2008
Córdoba,El Guijo,406,56.49,42.21,14.28,200803,03,2008
Córdoba,Hinojosa del Duque,7506,52.61,46.54,6.07,200803,03,2008
Córdoba,Hornachuelos,4669,76.78,22.73,54.05,200803,03,2008
Córdoba,Iznájar,4843,67.43,31.46,35.97,200803,03,2008
Córdoba,Lucena,40746,53.97,44.88,9.09,200803,03,2008
Córdoba,Luque,3306,69.41,30.04,39.37,200803,03,2008
Córdoba,Montalbán de Córdoba,4646,74.66,23.92,50.74,200803,03,2008
Córdoba,Montemayor,3984,75.52,23.68,51.84,200803,03,2008
Córdoba,Montilla,23650,68.89,29.82,39.07,200803,03,2008
Córdoba,Montoro,9752,74.26,25.16,49.1,200803,03,2008
Córdoba,Monturque,1985,79.03,20.34,58.69,200803,03,2008
Córdoba,Moriles,3989,74.58,24.92,49.66,200803,03,2008
Córdoba,Nueva Carteya,5567,79.67,19.22,60.45,200803,03,2008
Córdoba,Obejo,1824,70.27,27.77,42.5,200803,03,2008
Córdoba,Palenciana,1594,78.16,21.53,56.63,200803,03,2008
Córdoba,Palma del Río,20855,67.45,31.79,35.66,200803,03,2008
Córdoba,Pedro Abad,2924,64.9,34.04,30.86,200803,03,2008
Córdoba,Pedroche,1662,58.23,40.83,17.4,200803,03,2008
Córdoba,Peñarroya-Pueblonuevo,11918,61.07,38.12,22.95,200803,03,2008
Córdoba,Posadas,7352,71.51,27.65,43.86,200803,03,2008
Córdoba,Pozoblanco,17307,63.11,35.68,27.43,200803,03,2008
Córdoba,Priego de Córdoba,22999,62.05,36.63,25.42,200803,03,2008
Córdoba,Puente Genil,29093,68.05,31.1,36.95,200803,03,2008
Córdoba,La Rambla,7444,71.7,27.25,44.45,200803,03,2008
Córdoba,Rute,10269,62.77,36.36,26.41,200803,03,2008
Córdoba,San Sebastián de los Ballesteros,843,52.69,46.24,6.45,200803,03,2008
Córdoba,Santaella,6022,72.92,25.87,47.05,200803,03,2008
Córdoba,Santa Eufemia,982,68.76,30.71,38.05,200803,03,2008
Córdoba,Torrecampo,1307,55.57,43.64,11.93,200803,03,2008
Córdoba,Valenzuela,1355,61.39,38.4,22.99,200803,03,2008
Córdoba,Valsequillo,421,67.41,31.85,35.56,200803,03,2008
Córdoba,La Victoria,1981,65.53,33.65,31.88,200803,03,2008
Córdoba,Villa del Río,7443,70.25,29.25,41.0,200803,03,2008
Córdoba,Villafranca de Córdoba,4231,64.27,34.4,29.87,200803,03,2008
Córdoba,Villaharta,716,69.02,29.31,39.71,200803,03,2008
Córdoba,Villanueva de Córdoba,9720,66.3,33.05,33.25,200803,03,2008
Córdoba,Villanueva del Duque,1652,49.83,48.64,1.19,200803,03,2008
Córdoba,Villanueva del Rey,1217,71.23,28.09,43.14,200803,03,2008
Córdoba,Villaralto,1356,78.3,21.39,56.91,200803,03,2008
Córdoba,Villaviciosa de Córdoba,3587,71.79,27.32,44.47,200803,03,2008
Córdoba,El Viso,2824,68.55,30.86,37.69,200803,03,2008
Córdoba,Zuheros,812,76.31,23.32,52.99,200803,03,2008
Granada,Agrón,374,57.2,41.98,15.22,200803,03,2008
Granada,Alamedilla,777,71.06,28.57,42.49,200803,03,2008
Granada,Albolote,16450,57.55,41.09,16.46,200803,03,2008
Granada,Albondón,915,46.53,52.67,-6.14,200803,03,2008
Granada,Albuñán,441,72.35,27.65,44.7,200803,03,2008
Granada,Albuñol,6190,52.45,46.71,5.74,200803,03,2008
Granada,Albuñuelas,1063,75.74,23.24,52.5,200803,03,2008
Granada,Aldeire,730,79.28,19.32,59.96,200803,03,2008
Granada,Alfacar,5316,56.59,42.68,13.91,200803,03,2008
Granada,Algarinejo,3957,67.63,31.42,36.21,200803,03,2008
Granada,Alhama de Granada,6016,61.07,38.06,23.01,200803,03,2008
Granada,Alhendín,5755,55.7,43.19,12.51,200803,03,2008
Granada,Alicún de Ortega,555,65.88,34.12,31.76,200803,03,2008
Granada,Almegíjar,412,55.56,44.1,11.46,200803,03,2008
Granada,Almuñécar,27076,46.22,52.82,-6.6,200803,03,2008
Granada,Alquife,823,67.02,32.09,34.93,200803,03,2008
Granada,Arenas del Rey,2157,64.79,34.37,30.42,200803,03,2008
Granada,Armilla,20115,56.71,42.01,14.7,200803,03,2008
Granada,Atarfe,14144,68.89,30.21,38.68,200803,03,2008
Granada,Baza,22718,58.84,40.1,18.74,200803,03,2008
Granada,Beas de Granada,1087,58.67,39.97,18.7,200803,03,2008
