Municipios,Origen,Total,Año,Provincia
Villanueva de los Castillejos,América,1.146953405017921,2010,Huelva
Villanueva de los Castillejos,Asia,0.17921146953405018,2010,Huelva
Villanueva de los Castillejos,Oceanía,0.0,2010,Huelva
Villarrasa,Europa,2.672811059907834,2010,Huelva
Villarrasa,Africa,0.9216589861751152,2010,Huelva
Villarrasa,América,0.6451612903225806,2010,Huelva
Villarrasa,Asia,0.0,2010,Huelva
Villarrasa,Oceanía,0.0,2010,Huelva
Zalamea la Real,Europa,2.9938362195479895,2010,Huelva
Zalamea la Real,Africa,0.2348106838861168,2010,Huelva
Zalamea la Real,América,0.293513354857646,2010,Huelva
Zalamea la Real,Asia,0.0293513354857646,2010,Huelva
Zalamea la Real,Oceanía,0.0,2010,Huelva
Zufre,Europa,3.5106382978723407,2010,Huelva
Zufre,Africa,0.10638297872340426,2010,Huelva
Zufre,América,0.5319148936170213,2010,Huelva
Zufre,Asia,0.10638297872340426,2010,Huelva
Zufre,Oceanía,0.0,2010,Huelva
Albanchez de Mágina,Europa,0.3252032520325203,2010,Jaén
Albanchez de Mágina,Africa,0.24390243902439024,2010,Jaén
Albanchez de Mágina,América,0.08130081300813008,2010,Jaén
Albanchez de Mágina,Asia,0.0,2010,Jaén
Albanchez de Mágina,Oceanía,0.0,2010,Jaén
Alcalá la Real,Europa,3.7523617030625247,2010,Jaén
Alcalá la Real,Africa,0.8743793664044994,2010,Jaén
Alcalá la Real,América,0.8480161694274793,2010,Jaén
Alcalá la Real,Asia,0.1318159848851004,2010,Jaén
Alcalá la Real,Oceanía,0.0,2010,Jaén
Alcaudete,Europa,1.499775482712169,2010,Jaén
Alcaudete,Africa,1.4907947911989223,2010,Jaén
Alcaudete,América,0.5657835653345308,2010,Jaén
Alcaudete,Asia,0.044903457566232596,2010,Jaén
Alcaudete,Oceanía,0.0,2010,Jaén
Aldeaquemada,Europa,1.1090573012939002,2010,Jaén
Aldeaquemada,Africa,0.0,2010,Jaén
Aldeaquemada,América,1.8484288354898337,2010,Jaén
Aldeaquemada,Asia,0.0,2010,Jaén
Aldeaquemada,Oceanía,0.0,2010,Jaén
Andújar,Europa,1.473028515993975,2010,Jaén
Andújar,Africa,0.824589619871844,2010,Jaén
Andújar,América,0.8909652549079676,2010,Jaén
Andújar,Asia,0.2501850859053892,2010,Jaén
Andújar,Oceanía,0.01276454519925455,2010,Jaén
Arjona,Europa,0.9126915791286377,2010,Jaén
Arjona,Africa,0.2066471499913897,2010,Jaén
Arjona,América,0.32719132081970037,2010,Jaén
Arjona,Asia,0.10332357499569485,2010,Jaén
Arjona,Oceanía,0.0,2010,Jaén
Arjonilla,Europa,0.390625,2010,Jaén
Arjonilla,Africa,1.1197916666666667,2010,Jaén
Arjonilla,América,0.5208333333333333,2010,Jaén
Arjonilla,Asia,0.026041666666666668,2010,Jaén
Arjonilla,Oceanía,0.026041666666666668,2010,Jaén
Arquillos,Europa,1.6975308641975309,2010,Jaén
Arquillos,Africa,1.0802469135802468,2010,Jaén
Arquillos,América,0.6172839506172839,2010,Jaén
Arquillos,Asia,0.051440329218107,2010,Jaén
Arquillos,Oceanía,0.051440329218107,2010,Jaén
Baeza,Europa,0.9596577017114913,2010,Jaén
Baeza,Africa,1.9070904645476772,2010,Jaén
Baeza,América,0.6112469437652812,2010,Jaén
Baeza,Asia,0.14058679706601468,2010,Jaén
Baeza,Oceanía,0.0,2010,Jaén
Bailén,Europa,0.9966423279859298,2010,Jaén
Bailén,Africa,0.9007088418696371,2010,Jaén
Bailén,América,0.4530192399936044,2010,Jaén
Bailén,Asia,0.29845973458402175,2010,Jaén
Bailén,Oceanía,0.0,2010,Jaén
Baños de la Encina,Europa,0.5488474204171241,2010,Jaén
Baños de la Encina,Africa,0.14635931211123307,2010,Jaén
Baños de la Encina,América,0.6952067325283571,2010,Jaén
Baños de la Encina,Asia,0.03658982802780827,2010,Jaén
Baños de la Encina,Oceanía,0.0,2010,Jaén
Beas de Segura,Europa,2.2206556221360594,2010,Jaén
Beas de Segura,Africa,5.88649982375749,2010,Jaén
Beas de Segura,América,0.8283397955586888,2010,Jaén
Beas de Segura,Asia,0.12336975678533663,2010,Jaén
Beas de Segura,Oceanía,0.0,2010,Jaén
Begíjar,Europa,0.9766855702583491,2010,Jaén
Begíjar,Africa,0.0630119722747322,2010,Jaén
Begíjar,América,0.630119722747322,2010,Jaén
Begíjar,Asia,0.0,2010,Jaén
Begíjar,Oceanía,0.0,2010,Jaén
Bélmez de la Moraleda,Europa,0.38997214484679665,2010,Jaén
Bélmez de la Moraleda,Africa,1.9498607242339834,2010,Jaén
Bélmez de la Moraleda,América,0.2785515320334262,2010,Jaén
Bélmez de la Moraleda,Asia,0.0,2010,Jaén
Bélmez de la Moraleda,Oceanía,0.0,2010,Jaén
Benatae,Europa,2.0072992700729926,2010,Jaén
Benatae,Africa,1.6423357664233578,2010,Jaén
Benatae,América,2.3722627737226274,2010,Jaén
Benatae,Asia,0.0,2010,Jaén
Benatae,Oceanía,0.0,2010,Jaén
Cabra del Santo Cristo,Europa,2.3671497584541066,2010,Jaén
Cabra del Santo Cristo,Africa,0.04830917874396135,2010,Jaén
Cabra del Santo Cristo,América,0.0966183574879227,2010,Jaén
Cabra del Santo Cristo,Asia,0.0,2010,Jaén
Cabra del Santo Cristo,Oceanía,0.0,2010,Jaén
Cambil,Europa,0.8503401360544218,2010,Jaén
Cambil,Africa,0.6462585034013605,2010,Jaén
Cambil,América,0.2380952380952381,2010,Jaén
Cambil,Asia,0.0,2010,Jaén
Cambil,Oceanía,0.0,2010,Jaén
Campillo de Arenas,Europa,1.1036468330134357,2010,Jaén
Campillo de Arenas,Africa,3.886756238003839,2010,Jaén
Campillo de Arenas,América,1.1036468330134357,2010,Jaén
Campillo de Arenas,Asia,0.28790786948176583,2010,Jaén
Campillo de Arenas,Oceanía,0.0,2010,Jaén
Canena,Europa,0.8126195028680689,2010,Jaén
Canena,Africa,5.019120458891013,2010,Jaén
Canena,América,0.09560229445506692,2010,Jaén
Canena,Asia,0.0,2010,Jaén
Canena,Oceanía,0.0,2010,Jaén
Carboneros,Europa,0.8955223880597015,2010,Jaén
Carboneros,Africa,0.1492537313432836,2010,Jaén
Carboneros,América,1.1940298507462688,2010,Jaén
Carboneros,Asia,0.0,2010,Jaén
Carboneros,Oceanía,0.0,2010,Jaén
La Carolina,Europa,1.3143827432236967,2010,Jaén
La Carolina,Africa,0.4087793220552167,2010,Jaén
La Carolina,América,0.49053518646626,2010,Jaén
La Carolina,Asia,0.54713540028929,2010,Jaén
La Carolina,Oceanía,0.0,2010,Jaén
Castellar,Europa,0.8349568605622042,2010,Jaén
Castellar,Africa,1.0854439187308655,2010,Jaén
Castellar,América,0.4731422209852491,2010,Jaén
Castellar,Asia,0.027831895352073477,2010,Jaén
Castellar,Oceanía,0.0,2010,Jaén
Castillo de Locubín,Europa,4.539641943734015,2010,Jaén
Castillo de Locubín,Africa,0.3836317135549872,2010,Jaén
Castillo de Locubín,América,0.8951406649616368,2010,Jaén
Castillo de Locubín,Asia,0.0639386189258312,2010,Jaén
Castillo de Locubín,Oceanía,0.0,2010,Jaén
Cazalilla,Europa,0.3416856492027335,2010,Jaén
Cazalilla,Africa,0.11389521640091116,2010,Jaén
Cazalilla,América,0.22779043280182232,2010,Jaén
Cazalilla,Asia,0.11389521640091116,2010,Jaén
Cazalilla,Oceanía,0.0,2010,Jaén
Cazorla,Europa,1.4190523198420533,2010,Jaén
Cazorla,Africa,1.2833168805528135,2010,Jaén
Cazorla,América,1.2462981243830207,2010,Jaén
Cazorla,Asia,0.1727541954590326,2010,Jaén
Cazorla,Oceanía,0.0,2010,Jaén
Chiclana de Segura,Europa,5.690376569037657,2010,Jaén
Chiclana de Segura,Africa,1.6736401673640167,2010,Jaén
Chiclana de Segura,América,0.08368200836820083,2010,Jaén
Chiclana de Segura,Asia,0.0,2010,Jaén
Chiclana de Segura,Oceanía,0.0,2010,Jaén
Chilluévar,Europa,1.0605115408608858,2010,Jaén
Chilluévar,Africa,0.8733624454148471,2010,Jaén
Chilluévar,América,0.06238303181534623,2010,Jaén
Chilluévar,Asia,0.0,2010,Jaén
Chilluévar,Oceanía,0.0,2010,Jaén
Escañuela,Europa,0.6072874493927125,2010,Jaén
Escañuela,Africa,1.1133603238866396,2010,Jaén
Escañuela,América,0.8097165991902834,2010,Jaén
Escañuela,Asia,0.0,2010,Jaén
Escañuela,Oceanía,0.0,2010,Jaén
Espelúy,Europa,0.9296148738379815,2010,Jaén
Espelúy,Africa,0.2656042496679947,2010,Jaén
Espelúy,América,0.0,2010,Jaén
Espelúy,Asia,0.0,2010,Jaén
Espelúy,Oceanía,0.0,2010,Jaén
Frailes,Europa,4.581447963800905,2010,Jaén
Frailes,Africa,0.056561085972850686,2010,Jaén
Frailes,América,1.0180995475113122,2010,Jaén
Frailes,Asia,0.0,2010,Jaén
Frailes,Oceanía,0.0,2010,Jaén
Fuensanta de Martos,Europa,3.1221303948576673,2010,Jaén
Fuensanta de Martos,Africa,0.09182736455463728,2010,Jaén
Fuensanta de Martos,América,0.9794918885827977,2010,Jaén
Fuensanta de Martos,Asia,0.0,2010,Jaén
Fuensanta de Martos,Oceanía,0.0,2010,Jaén
Fuerte del Rey,Europa,0.7204610951008645,2010,Jaén
Fuerte del Rey,Africa,2.4495677233429394,2010,Jaén
Fuerte del Rey,América,0.5763688760806917,2010,Jaén
Fuerte del Rey,Asia,0.0,2010,Jaén
Fuerte del Rey,Oceanía,0.0,2010,Jaén
Génave,Europa,2.9827315541601256,2010,Jaén
Génave,Africa,2.3547880690737837,2010,Jaén
Génave,América,0.47095761381475665,2010,Jaén
Génave,Asia,0.15698587127158556,2010,Jaén
Génave,Oceanía,0.0,2010,Jaén
La Guardia de Jaén,Europa,1.5122873345935728,2010,Jaén
La Guardia de Jaén,Africa,0.2599243856332703,2010,Jaén
La Guardia de Jaén,América,0.4017013232514178,2010,Jaén
La Guardia de Jaén,Asia,0.1890359168241966,2010,Jaén
La Guardia de Jaén,Oceanía,0.0,2010,Jaén
Guarromán,Europa,0.5843932622894465,2010,Jaén
Guarromán,Africa,1.9250601581299414,2010,Jaén
Guarromán,América,0.5156411137848058,2010,Jaén
Guarromán,Asia,0.06875214850464077,2010,Jaén
Guarromán,Oceanía,0.0,2010,Jaén
Lahiguera,Europa,0.26624068157614483,2010,Jaén
Lahiguera,Africa,0.6922257720979765,2010,Jaén
Lahiguera,América,0.3727369542066028,2010,Jaén
Lahiguera,Asia,0.0,2010,Jaén
Lahiguera,Oceanía,0.0,2010,Jaén
Higuera de Calatrava,Europa,0.0,2010,Jaén
Higuera de Calatrava,Africa,2.89193302891933,2010,Jaén
Higuera de Calatrava,América,0.91324200913242,2010,Jaén
Higuera de Calatrava,Asia,0.15220700152207,2010,Jaén
Higuera de Calatrava,Oceanía,0.0,2010,Jaén
Hinojares,Europa,10.869565217391305,2010,Jaén
Hinojares,Africa,0.4830917874396135,2010,Jaén
Hinojares,América,0.0,2010,Jaén
Hinojares,Asia,0.0,2010,Jaén
Hinojares,Oceanía,0.0,2010,Jaén
Hornos,Europa,1.0248901903367496,2010,Jaén
Hornos,Africa,0.43923865300146414,2010,Jaén
Hornos,América,0.43923865300146414,2010,Jaén
Hornos,Asia,0.14641288433382138,2010,Jaén
Hornos,Oceanía,0.0,2010,Jaén
Huelma,Europa,0.7893041237113402,2010,Jaén
Huelma,Africa,0.9181701030927836,2010,Jaén
Huelma,América,0.22551546391752575,2010,Jaén
Huelma,Asia,0.04832474226804124,2010,Jaén
Huelma,Oceanía,0.0,2010,Jaén
Huesa,Europa,0.8623922009748781,2010,Jaén
Huesa,Africa,0.3374578177727784,2010,Jaén
Huesa,América,0.26246719160104987,2010,Jaén
Huesa,Asia,0.0,2010,Jaén
Huesa,Oceanía,0.0,2010,Jaén
Ibros,Europa,0.6679389312977099,2010,Jaén
Ibros,Africa,3.0216284987277353,2010,Jaén
Ibros,América,0.3180661577608142,2010,Jaén
Ibros,Asia,0.0,2010,Jaén
Ibros,Oceanía,0.0,2010,Jaén
La Iruela,Europa,1.5415216310293387,2010,Jaén
La Iruela,Africa,1.8398806563898558,2010,Jaén
La Iruela,América,0.69617105917454,2010,Jaén
La Iruela,Asia,0.0,2010,Jaén
La Iruela,Oceanía,0.0,2010,Jaén
Iznatoraf,Europa,1.0194624652455977,2010,Jaén
Iznatoraf,Africa,3.429101019462465,2010,Jaén
Iznatoraf,América,0.09267840593141798,2010,Jaén
Iznatoraf,Asia,0.0,2010,Jaén
Iznatoraf,Oceanía,0.0,2010,Jaén
Jabalquinto,Europa,0.8985879332477535,2010,Jaén
Jabalquinto,Africa,0.08557980316645272,2010,Jaén
Jabalquinto,América,0.42789901583226364,2010,Jaén
Jabalquinto,Asia,0.0,2010,Jaén
Jabalquinto,Oceanía,0.0,2010,Jaén
Jaén,Europa,0.7800325370322801,2010,Jaén
Jaén,Africa,0.0008562376915831836,2010,Jaén
Jaén,América,0.001712475383166367,2010,Jaén
Jaén,Asia,0.32879527356794247,2010,Jaén
Jaén,Oceanía,0.0008562376915831836,2010,Jaén
Jamilena,Europa,0.2556092019312695,2010,Jaén
Jamilena,Africa,0.5396194262993468,2010,Jaén
Jamilena,América,0.823629650667424,2010,Jaén
Jamilena,Asia,0.0,2010,Jaén
Jamilena,Oceanía,0.08520306731042318,2010,Jaén
Jimena,Europa,0.34843205574912894,2010,Jaén
Jimena,Africa,0.975609756097561,2010,Jaén
Jimena,América,0.4181184668989547,2010,Jaén
Jimena,Asia,0.06968641114982578,2010,Jaén
Jimena,Oceanía,0.0,2010,Jaén
Jódar,Europa,0.3383675827350004,2010,Jaén
Jódar,Africa,0.3053561112486589,2010,Jaén
Jódar,América,0.25583890401914666,2010,Jaén
Jódar,Asia,0.09903441445902451,2010,Jaén
Jódar,Oceanía,0.0,2010,Jaén
Larva,Europa,0.199203187250996,2010,Jaén
Larva,Africa,0.0,2010,Jaén
Larva,América,0.5976095617529881,2010,Jaén
Larva,Asia,0.0,2010,Jaén
Larva,Oceanía,0.0,2010,Jaén
Linares,Europa,1.074935569112322,2010,Jaén
Linares,Africa,0.7079241836035625,2010,Jaén
Linares,América,0.7552278732913581,2010,Jaén
Linares,Asia,0.735653932730891,2010,Jaén
Linares,Oceanía,0.0,2010,Jaén
Lopera,Europa,0.8028098344204716,2010,Jaén
Lopera,Africa,0.3763171098845961,2010,Jaén
Lopera,América,0.3010536879076769,2010,Jaén
Lopera,Asia,0.025087807325639738,2010,Jaén
Lopera,Oceanía,0.025087807325639738,2010,Jaén
Lupión,Europa,0.8281573498964804,2010,Jaén
Lupión,Africa,1.2422360248447204,2010,Jaén
Lupión,América,0.2070393374741201,2010,Jaén
Lupión,Asia,0.0,2010,Jaén
Lupión,Oceanía,0.0,2010,Jaén
Mancha Real,Europa,0.946969696969697,2010,Jaén
Mancha Real,Africa,1.4971139971139973,2010,Jaén
Mancha Real,América,1.0371572871572872,2010,Jaén
Mancha Real,Asia,0.12626262626262627,2010,Jaén
Mancha Real,Oceanía,0.0,2010,Jaén
Marmolejo,Europa,0.8684034736138945,2010,Jaén
Marmolejo,Africa,0.21376085504342018,2010,Jaén
Marmolejo,América,0.22712090848363395,2010,Jaén
Marmolejo,Asia,0.053440213760855046,2010,Jaén
Marmolejo,Oceanía,0.0,2010,Jaén
Martos,Europa,1.388270530618853,2010,Jaén
Martos,Africa,2.185615412636095,2010,Jaén
Martos,América,0.9794794997369167,2010,Jaén
Martos,Asia,0.1821346177196746,2010,Jaén
Martos,Oceanía,0.0,2010,Jaén
Mengíbar,Europa,0.7553332652852914,2010,Jaén
Mengíbar,Africa,2.235378176992957,2010,Jaén
Mengíbar,América,0.704297233847096,2010,Jaén
Mengíbar,Asia,0.24497295090333773,2010,Jaén
Mengíbar,Oceanía,0.0,2010,Jaén
Montizón,Europa,2.1863612701717856,2010,Jaén
Montizón,Africa,3.019260801665799,2010,Jaén
Montizón,América,0.20822488287350338,2010,Jaén
Montizón,Asia,0.0,2010,Jaén
Montizón,Oceanía,0.0,2010,Jaén
Navas de San Juan,Europa,1.155148376817367,2010,Jaén
Navas de San Juan,Africa,0.7966540529774946,2010,Jaén
Navas de San Juan,América,0.27882891854212305,2010,Jaén
Navas de San Juan,Asia,0.059749053973312094,2010,Jaén
Navas de San Juan,Oceanía,0.0,2010,Jaén
Noalejo,Europa,1.4962593516209477,2010,Jaén
Noalejo,Africa,0.4488778054862843,2010,Jaén
Noalejo,América,0.24937655860349126,2010,Jaén
Noalejo,Asia,0.0,2010,Jaén
Noalejo,Oceanía,0.0,2010,Jaén
Orcera,Europa,0.8345606283750614,2010,Jaén
Orcera,Africa,1.5218458517427589,2010,Jaén
Orcera,América,0.49091801669121254,2010,Jaén
Orcera,Asia,0.049091801669121256,2010,Jaén
Orcera,Oceanía,0.0,2010,Jaén
Peal de Becerro,Europa,1.7381857686040194,2010,Jaén
Peal de Becerro,Africa,2.5710664493934456,2010,Jaén
Peal de Becerro,América,0.3983342386384212,2010,Jaén
Peal de Becerro,Asia,0.05431830526887561,2010,Jaén
Peal de Becerro,Oceanía,0.0,2010,Jaén
Pegalajar,Europa,1.37997432605905,2010,Jaén
Pegalajar,Africa,0.6739409499358151,2010,Jaén
Pegalajar,América,0.4813863928112966,2010,Jaén
Pegalajar,Asia,0.03209242618741977,2010,Jaén
Pegalajar,Oceanía,0.0,2010,Jaén
Porcuna,Europa,1.5531135531135531,2010,Jaén
Porcuna,Africa,1.4505494505494507,2010,Jaén
Porcuna,América,0.6153846153846154,2010,Jaén
Porcuna,Asia,0.05860805860805861,2010,Jaén
Porcuna,Oceanía,0.014652014652014652,2010,Jaén
Pozo Alcón,Europa,2.1614631442822834,2010,Jaén
Pozo Alcón,Africa,0.7020136707925365,2010,Jaén
Pozo Alcón,América,1.5702937372990948,2010,Jaén
Pozo Alcón,Asia,0.27711065952336966,2010,Jaén
Pozo Alcón,Oceanía,0.0,2010,Jaén
Puente de Génave,Europa,1.2619669277632724,2010,Jaén
Puente de Génave,Africa,2.0452567449956485,2010,Jaén
Puente de Génave,América,2.0452567449956485,2010,Jaén
Puente de Génave,Asia,0.04351610095735422,2010,Jaén
Puente de Génave,Oceanía,0.0,2010,Jaén
La Puerta de Segura,Europa,1.7715793441387109,2010,Jaén
La Puerta de Segura,Africa,2.5254428948360346,2010,Jaén
La Puerta de Segura,América,0.5277044854881267,2010,Jaén
La Puerta de Segura,Asia,0.0,2010,Jaén
La Puerta de Segura,Oceanía,0.0,2010,Jaén
Quesada,Europa,1.9837232960325535,2010,Jaén
Quesada,Africa,0.5425567989148864,2010,Jaén
Quesada,América,0.6951508986096983,2010,Jaén
Quesada,Asia,0.20345879959308238,2010,Jaén
Quesada,Oceanía,0.0,2010,Jaén
Rus,Europa,0.31612223393045313,2010,Jaén
Rus,Africa,1.2118018967334034,2010,Jaén
Rus,América,0.2897787144362487,2010,Jaén
Rus,Asia,0.13171759747102213,2010,Jaén
Rus,Oceanía,0.0,2010,Jaén
Sabiote,Europa,1.191867258705305,2010,Jaén
Sabiote,Africa,0.7478382799719561,2010,Jaén
Sabiote,América,0.11684973124561812,2010,Jaén
Sabiote,Asia,0.0,2010,Jaén
Sabiote,Oceanía,0.0,2010,Jaén
Santa Elena,Europa,1.9860973187686197,2010,Jaén
Santa Elena,Africa,0.0,2010,Jaén
Santa Elena,América,0.49652432969215493,2010,Jaén
Santa Elena,Asia,0.19860973187686196,2010,Jaén
Santa Elena,Oceanía,0.0,2010,Jaén
Santiago de Calatrava,Europa,4.200700116686114,2010,Jaén
Santiago de Calatrava,Africa,1.0501750291715286,2010,Jaén
Santiago de Calatrava,América,0.4667444574095682,2010,Jaén
Santiago de Calatrava,Asia,0.0,2010,Jaén
Santiago de Calatrava,Oceanía,0.11668611435239205,2010,Jaén
Santisteban del Puerto,Europa,0.47550134380814557,2010,Jaén
Santisteban del Puerto,Africa,2.398180690510647,2010,Jaén
Santisteban del Puerto,América,0.3514575149886293,2010,Jaén
Santisteban del Puerto,Asia,0.02067397146991937,2010,Jaén
Santisteban del Puerto,Oceanía,0.0,2010,Jaén
Santo Tomé,Europa,7.361222847948512,2010,Jaén
Santo Tomé,Africa,0.6033789219629927,2010,Jaén
Santo Tomé,América,0.5229283990345938,2010,Jaén
Santo Tomé,Asia,0.0,2010,Jaén
Santo Tomé,Oceanía,0.0,2010,Jaén
Segura de la Sierra,Europa,1.2339585389930898,2010,Jaén
Segura de la Sierra,Africa,0.6910167818361304,2010,Jaén
Segura de la Sierra,América,0.09871668311944717,2010,Jaén
Segura de la Sierra,Asia,0.0,2010,Jaén
Segura de la Sierra,Oceanía,0.0,2010,Jaén
Siles,Europa,1.1817440912795436,2010,Jaén
Siles,Africa,0.32599837000814996,2010,Jaén
Siles,América,0.9779951100244498,2010,Jaén
Siles,Asia,0.0,2010,Jaén
Siles,Oceanía,0.0,2010,Jaén
Sorihuela del Guadalimar,Europa,2.0756115641215716,2010,Jaén
Sorihuela del Guadalimar,Africa,4.595997034840623,2010,Jaén
Sorihuela del Guadalimar,América,0.2965159377316531,2010,Jaén
Sorihuela del Guadalimar,Asia,0.0,2010,Jaén
Sorihuela del Guadalimar,Oceanía,0.0,2010,Jaén
Torreblascopedro,Europa,0.6645680307799929,2010,Jaén
Torreblascopedro,Africa,0.3497726477789437,2010,Jaén
Torreblascopedro,América,0.4197271773347324,2010,Jaén
Torreblascopedro,Asia,0.0,2010,Jaén
Torreblascopedro,Oceanía,0.0,2010,Jaén
Torredelcampo,Europa,1.4805212526437879,2010,Jaén
Torredelcampo,Africa,0.8118987514498192,2010,Jaén
Torredelcampo,América,0.9688203588728935,2010,Jaén
Torredelcampo,Asia,0.10916285733779081,2010,Jaén
Torredelcampo,Oceanía,0.0,2010,Jaén
Torredonjimeno,Europa,0.8361678004535147,2010,Jaén
Torredonjimeno,Africa,0.5456349206349206,2010,Jaén
Torredonjimeno,América,0.6377551020408163,2010,Jaén
Torredonjimeno,Asia,0.16298185941043083,2010,Jaén
Torredonjimeno,Oceanía,0.035430839002267574,2010,Jaén
Torreperogil,Europa,0.9845662586482171,2010,Jaén
Torreperogil,Africa,0.4257583821181479,2010,Jaén
Torreperogil,América,0.532197977647685,2010,Jaén
Torreperogil,Asia,0.013304949441192123,2010,Jaén
Torreperogil,Oceanía,0.0,2010,Jaén
Torres,Europa,0.4227053140096618,2010,Jaén
Torres,Africa,1.4492753623188406,2010,Jaén
Torres,América,1.2681159420289856,2010,Jaén
Torres,Asia,0.0,2010,Jaén
Torres,Oceanía,0.0,2010,Jaén
Torres de Albánchez,Europa,0.81799591002045,2010,Jaén
Torres de Albánchez,Africa,0.10224948875255625,2010,Jaén
Torres de Albánchez,América,3.783231083844581,2010,Jaén
Torres de Albánchez,Asia,0.0,2010,Jaén
Torres de Albánchez,Oceanía,0.0,2010,Jaén
Úbeda,Europa,1.4684247050659265,2010,Jaén
Úbeda,Africa,0.9687716863289382,2010,Jaén
Úbeda,América,0.7966689798750868,2010,Jaén
Úbeda,Asia,0.1304649548924358,2010,Jaén
Úbeda,Oceanía,0.002775850104094379,2010,Jaén
Valdepeñas de Jaén,Europa,1.982112642011119,2010,Jaén
Valdepeñas de Jaén,Africa,0.48344210780759,2010,Jaén
Valdepeñas de Jaén,América,0.145032632342277,2010,Jaén
Valdepeñas de Jaén,Asia,0.0,2010,Jaén
Valdepeñas de Jaén,Oceanía,0.145032632342277,2010,Jaén
Vilches,Europa,0.5723630417007358,2010,Jaén
